x,y,z
37.91544,21.38467,24.41062
37.91544,21.38467,24.41062
34.88165,21.38467,27.32387
-116.62,-3.715,-46.02
-116.62,-3.73117,-46.02
-111.0318,-3.207064,-49.95189
-111.0318,-3.207064,-49.95189
-111.0318,-3.207064,-49.95189
-111.0318,-3.207064,-49.95189
-111.0318,-3.207064,-49.95189
-111.0318,-3.207064,-49.95189
-111.0318,-3.207064,-49.95189
-111.0318,-3.207064,-49.95189
-118.4899,-3.902,-51.0345
-117.7864,-3.902,-45.11214
-115.958,-3.654756,-47.51572
-124.0361,-3.902,-43.5971
-118.5211,-3.800414,-46.17171
-124.8087,-3.902,-43.69424
-121.5748,-3.83829,-44.94793
-121.791,-3.840655,-44.86315
-121.791,-3.840655,-44.86315
-121.791,-3.840655,-44.86315
-121.791,-3.840655,-44.86315
-121.791,-3.840655,-44.86315
-121.791,-3.840655,-44.86315
-121.791,-3.840655,-44.86315
-121.791,-3.840655,-44.86315
-121.791,-3.840655,-44.86315
-121.791,-3.840655,-44.86315
-115.2843,-3.85974,-37.83587
-115.1265,-3.862296,-37.66559
-115.9544,-3.790108,-29.68329
-111.654,-3.902,-34.28574
-111.2148,-3.902,-37.33515
-110.7497,-3.902,-40.2103
-106.1331,-3.902,-47.28941
-108.808,-3.123747,-43.08693
-109.0336,-3.828338,-32.76904
-171.82,37.02,-22.24
-116.62,-3.715,-46.02
-115.1871,-3.902,-42.64856
-111.8219,-3.902,-39.23233
-108.3427,-3.902,-38.0778
-104.6986,-3.902,-38.50901
-102.8041,-3.902,-40.15207
-101.5953,-3.902,-43.04119
-101.34,-3.902,-47.02356
-103.3965,-3.902,-52.86803
-104.8777,-2.885091,-54.49438
-105.6413,-2.519835,-54.63679
-105.5978,-3.50948,-54.59023
-106.3211,-3.902,-49.74131
-106.032,-1.52787,-55.17081
-100.6233,-3.874366,-58.9215
-99.47567,-3.902,-53.58396
-99.67107,-3.902,-47.93731
-104.2015,-3.902,-45.81972
-112.1351,-3.902,-45.54159
-119.8588,-3.902,-42.59177
-123.3944,-3.783192,-38.54043
-125.4932,-2.745615,-38.88928
-123.5415,-2.072297,-38.56488
-119.4254,-3.902,-38.60707
-119.8906,-3.74064,-37.95807
-106.825,-3.902,-46.05204
-112.2922,-3.902,-40.35478
-109.9627,-3.828794,-32.56962
-109.9627,-3.828794,-32.56962
-105.265,-3.902,-29.23524
-102.5809,-3.902,-32.65621
-104.1057,-3.902,-38.74886
-107.7888,-3.157004,-49.36142
-91.79,4.11,0.62
-93.47292,4.078,0.1255288
-92.24345,4.078,-2.167638
-91.91675,5.083394,-5.616789
-92.36813,5.284557,-5.365415
-89.21184,4.421629,-7.122705
-85.96892,4.078,-3.872299
-87.87281,4.078,0.2211478
-84.07607,5.289794,10.4955
-86.31529,4.134667,3.742247
-84.08766,4.884727,9.713857
-86.22133,4.078,14.96439
-84.14213,4.078,14.14176
-84.10939,5.454852,7.943469
-84.65175,4.134667,8.04418
-97.45473,4.426499,5.291257
-90.92144,5.376887,7.607747
-87.34522,4.078,11.50015
-84.10797,4.305423,8.314095
-85.57953,4.078,4.048259
-88.92931,4.078,4.549011
-90.1344,4.078,5.388381
-92.33806,4.078,6.076831
-92.64803,4.078,6.246297
-93.62056,4.078,6.134298
-93.72749,4.078,5.40494
-91.87906,6.000426,8.673736
-92.65365,4.798424,8.487175
-92.65154,4.941609,8.324366
-92.64919,5.033148,8.122355
-92.69228,4.078,5.196663
-94.16083,4.078,5.878113
-91.89492,6.000006,8.120298
-93.39213,4.078,8.598249
-92.65214,4.6126,8.286276
-92.66779,4.434824,9.753515
-91.82306,5.937553,6.957036
-86.50366,4.078,5.090361
-82.61132,4.078,2.017091
-80.32597,4.078,-3.656947
-62.41563,0.2514676,0.2848309
-62.2481,0.6028454,-2.916889
-61.71595,0.6859556,-2.018089
-52.28748,-1.166474,3.278816
-65.15204,-0.02500007,3.17942
-65.72868,-0.02500007,1.048222
-65.92755,-0.02500007,3.374497
-64.69028,-0.02500007,5.71529
-62.4538,0.4563673,4.446017
-63.29818,-0.02500007,3.037985
-63.4292,-0.02500007,1.174448
-63.25557,-0.02500007,0.8022729
-63.57079,-0.02500007,-1.137283
-64.21925,-0.02500007,-1.320756
-68.59182,0.9366077,-13.494
-64.20702,1.62179,-13.61797
-67.3337,1.643768,-16.41473
-69.11886,1.273479,-13.47942
-68.33624,1.492921,-13.50162
-67.56151,1.645908,-14.70166
-68.20512,1.648369,-14.09885
-76.19774,-0.2396474,-18.48415
-70.33334,0.05133438,-12.83333
-70.33334,0.05133438,-12.83333
-69.25654,1.444825,-13.47567
-66.4772,-0.02500007,-9.641635
-69.17129,-0.02500007,-3.772875
-74.62016,2.037056,-2.384971
-75.71422,2.640517,-3.959092
-79.46171,4.078,-1.627529
-91.9099,4.134667,1.318542
-168.56,36.727,-20.66
-171.6228,36.688,-23.65096
-171.6878,36.688,-26.69341
-169.7171,36.688,-26.9813
-166.8358,37.06329,-31.71005
-168.8691,36.688,-33.44541
-166.4005,38.68849,-28.49907
-171.1212,36.688,-25.43721
-166.8709,36.688,-20.0489
-166.8358,37.5163,-27.03935
-172.55,36.688,-24.96582
-173.9989,36.688,-27.7795
-172.7283,36.688,-28.41936
-171.7489,36.688,-27.21153
-172.6613,36.688,-26.08342
-173.1629,36.718,-24.45493
-171.82,37.02,-22.24
-91.79,4.11,0.62
-91.06043,4.078,0.3236067
-88.89947,4.078,0.09801579
-86.82524,4.078,-1.321639
-86.76382,4.078,-1.351521
-86.56797,4.078,-2.716533
-87.37979,4.078,-3.307646
-87.42225,4.078,-2.334401
-87.40688,4.078,-2.323265
-86.85321,4.078,-1.781091
-86.83201,4.078,-1.7967
-85.28455,4.078,1.241806
-85.27515,4.078,1.266097
-86.65265,4.078,2.221718
-86.46554,4.078,2.51473
-86.47361,4.078,5.063298
-86.49668,4.078,5.083029
-87.85201,4.078,6.332363
-87.84705,4.078,6.686171
-88.06248,4.078,8.512445
-88.172,4.078,8.574912
-89.7266,4.078,9.972475
-89.20399,4.078,11.6883
-88.23348,4.078,14.48581
-87.67443,4.078,16.5901
-87.70953,4.134667,16.46621
-87.70953,4.134667,16.46621
-87.16432,4.078,15.68184
-87.10946,4.078,14.73255
-87.30256,4.078,11.54413
-88.29739,4.078,9.189839
-87.33861,4.078,7.442613
-89.54649,4.078,7.132381
-88.62598,4.078,5.386305
-88.81638,4.078,5.235676
-89.87546,4.078,2.90272
-90.77952,4.078,3.057933
-91.47044,4.134667,2.805562
-168.56,36.727,-20.66
-168.4536,36.688,-19.93569
-167.5912,36.688,-20.04263
-167.5677,36.688,-20.09922
-167.5333,36.688,-20.98724
-166.7229,36.688,-22.94447
-166.7318,36.688,-22.96824
-164.0222,36.688,-24.79075
-164.1591,36.688,-24.98369
-162.5497,36.688,-23.92905
-160.6766,36.688,-23.84108
-160.6925,36.688,-23.8663
-159.1142,36.688,-21.76821
-157.211,36.688,-22.38786
-155.8458,36.688,-23.0748
-155.5634,36.688,-24.14899
-156.4293,36.688,-23.84319
-156.7365,36.688,-23.16902
-156.7266,36.688,-23.1439
-160.4543,36.688,-23.18927
-161.1007,36.688,-22.13948
-164.1806,36.688,-23.13209
-163.9645,36.688,-21.59231
-167.5901,36.688,-22.27719
-169.4222,36.688,-21.52695
-169.5151,36.688,-21.5483
-169.8226,37.13561,-20.57857
-172.334,36.688,-19.11446
-170.1038,38.09653,-20.68585
-170.7671,36.688,-21.35065
-170.9708,36.688,-23.417
-170.2876,38.66824,-20.04607
-170.9029,36.688,-21.14714
-170.6216,36.688,-21.05888
-171.7906,36.688,-20.94207
-175.7291,36.688,-18.35395
-177.7321,36.688,-16.99144
-178.5745,36.688,-18.25541
-178.9819,36.688,-17.40861
-179.164,36.688,-17.47319
-179.3435,36.718,-17.21045
-179.3435,36.718,-17.21045
-179.3528,36.688,-16.32459
-179.3435,36.718,-17.21045
-179.5517,36.688,-16.92026
-179.3435,36.718,-17.21045
-178.6555,36.688,-17.14984
-178.0985,36.688,-17.64171
-178.105,36.688,-17.66047
-176.1374,36.688,-19.40825
-176.0504,36.718,-19.52403
-116.62,-3.715,-46.02
-114.7872,-3.902,-46.0741
-111.6845,-3.902,-44.92263
-108.7119,-3.902,-45.03642
-106.4322,-3.902,-42.86678
-106.2081,-3.902,-42.84995
-104.123,-3.902,-42.60081
-104.6406,-3.902,-40.25667
-104.3739,-3.902,-40.23219
-104.5755,-3.902,-37.35691
-106.0915,-3.902,-37.04789
-107.9643,-3.902,-36.7369
-108.6313,-3.902,-35.49163
-109.2632,-3.902,-32.99063
-108.394,-3.902,-32.43379
-108.4802,-3.831694,-32.63443
-108.4802,-3.831694,-32.63443
-104.1611,0.3690631,-26.90397
-107.0972,-3.902,-31.80722
-107.1151,-3.85024,-31.58529
-107.1151,-3.85024,-31.58529
-107.1151,-3.85024,-31.58529
-107.1151,-3.85024,-31.58529
-107.1151,-3.85024,-31.58529
-107.1151,-3.85024,-31.58529
-107.1151,-3.85024,-31.58529
-107.1151,-3.85024,-31.58529
-107.1151,-3.85024,-31.58529
-107.0878,-3.902,-32.60774
-97.90742,-2.439324,-57.32811
-106.4083,-3.902,-41.026
-106.6117,-3.902,-47.38728
-108.3614,-3.902,-46.52909
-107.5231,-3.902,-48.58329
-109.8879,-3.902,-48.60551
-108.304,-3.144948,-48.70057
-91.79,4.11,0.62
-92.19505,4.078,1.101765
-91.42677,4.078,1.815844
-90.60231,4.078,2.289535
-91.51546,4.078,1.639675
-91.31173,4.134667,1.785648
-52.14,12.146,56.47
-52.16978,12.008,57.56705
-51.23229,12.008,57.06266
-50.10043,12.05133,57.05904
32.31,21.48,26.21
31.8548,21.328,25.85235
31.76329,21.328,23.71105
33.25973,21.328,20.61269
33.18903,21.328,18.84345
34.3737,21.328,16.68147
34.40604,21.328,16.65202
33.28654,21.328,16.8036
33.00361,21.328,17.62042
33.04612,21.328,18.97227
33.94736,21.328,21.23248
33.10357,21.328,23.34459
33.21191,21.328,23.5371
30.85994,21.328,26.48323
26.92303,21.38067,28.29542
27.95542,21.41233,28.75784
28.56065,21.328,32.43468
28.88978,21.328,34.9007
28.17162,21.328,34.60722
26.37329,21.328,35.34756
22.75062,21.328,34.23692
22.06948,21.328,34.73848
22.38087,21.328,35.33863
22.99163,21.328,35.0383
23.2642,21.328,34.27449
23.38137,21.328,33.44563
23.40939,21.328,31.4424
23.392,21.328,31.44131
24.30954,21.328,29.45483
23.3006,21.328,27.51565
23.41516,21.328,27.35566
23.56308,21.328,24.30673
22.30771,21.328,22.5683
22.37112,21.328,22.38144
20.74168,21.328,19.14499
20.68043,21.328,18.99892
21.0817,21.328,17.16121
21.58025,21.328,18.32642
21.5664,21.328,18.33187
24.1018,21.328,20.91403
23.87271,21.328,23.05434
24.13331,21.328,27.19723
24.31437,21.328,27.54651
25.17769,21.328,27.22322
26.66175,21.328,26.60406
28.84185,21.328,24.94528
28.87154,21.328,24.89445
32.7864,21.328,24.28112
34.34597,21.328,23.98899
35.70708,21.328,24.43178
39.11709,21.328,26.89336
40.00606,21.328,26.78342
40.20129,21.328,26.9637
44.12148,21.328,31.08076
43.73763,21.328,33.68142
42.92626,21.328,37.18287
44.05202,21.328,35.4945
45.25756,21.328,36.21244
46.5654,21.328,36.4821
46.03057,21.328,37.35602
44.99587,21.328,37.80645
43.71627,21.328,37.37494
39.78665,21.328,35.1377
40.3032,21.328,33.74838
39.05627,21.328,32.54625
35.79845,21.328,29.65743
36.19545,21.328,28.34217
35.19682,21.328,29.36327
35.32749,21.38467,29.39577
-36,22.19,-89.66
-35.76395,22.088,-88.92963
-35.71566,22.088,-86.43279
-37.00936,22.088,-81.81783
-34.66231,22.088,-83.61526
-33.54809,22.088,-76.57893
-32.91599,22.088,-80.18118
-33.34539,22.088,-76.75038
-31.57943,22.088,-76.51444
-31.47087,22.088,-71.82017
-29.4023,22.088,-71.9465
-29.43611,22.088,-71.68294
-30.33556,22.088,-68.62753
-28.12355,22.088,-69.33934
-28.85437,22.088,-66.37419
-26.58426,22.088,-65.36077
-28.37707,22.088,-63.43841
-29.96093,22.088,-62.5345
-30.16312,22.088,-62.38843
-32.5235,22.088,-61.61053
-33.13409,22.088,-60.32343
-33.0672,22.66306,-59.25425
-32.68543,23.11034,-59.25618
-32.72542,23.55803,-59.25811
-34.34288,23.51887,-59.25794
-33.74474,22.13746,-59.25198
-33.3215,22.088,-59.30656
-33.30913,22.088,-59.32297
-33.30913,22.13467,-59.83334
-33.30913,22.13467,-59.83334
-33.30913,22.13467,-59.83334
-33.30913,22.13467,-59.83334
-33.30913,22.13467,-59.83334
-37.04162,24.33755,-61.29371
-33.33737,22.13467,-59.84439
-33.87127,23.00918,-59.25574
-33.36077,22.13467,-59.8439
-27.17165,22.088,-61.8698
-22.95725,22.27824,-65.68035
-25.27773,22.088,-66.7624
-25.06824,22.088,-66.95621
-25.55734,22.088,-69.38514
-27.51044,22.088,-72.32623
-29.50376,22.088,-73.36325
-29.88533,22.088,-75.34312
-30.41975,22.088,-78.41574
-32.21016,22.088,-78.69265
-33.20864,22.088,-81.50992
-35.05042,22.088,-81.72345
-35.10904,22.088,-81.90309
-36.98157,22.088,-85.19518
-38.67157,22.088,-86.04427
-37.58701,22.088,-87.7903
-38.05404,22.13467,-88.69526
-36,22.19,-89.66
-39.51606,22.088,-89.74441
-39.33875,22.13467,-89.74015
-168.56,36.727,-20.66
-167.9872,36.688,-20.08483
-167.2903,36.688,-20.69017
-166.9367,36.688,-21.412
-165.2407,36.688,-23.90378
-163.3465,36.688,-23.0885
-162.4441,36.688,-23.92604
-162.2346,36.688,-23.97857
-159.31,36.688,-23.03084
-157.2927,36.688,-23.37277
-154.014,36.688,-21.83185
-155.035,36.688,-23.78921
-155.944,36.688,-23.88319
-155.817,36.688,-23.96786
-155.7627,36.688,-24.25901
-156.0703,36.688,-23.92006
-156.0235,36.688,-23.51448
-156.0389,36.688,-23.52567
-155.6689,36.688,-23.13577
-155.601,36.688,-23.05684
-156.4784,36.688,-21.05315
-159.0863,36.688,-20.48698
-158.3823,36.688,-19.51407
-158.5508,36.688,-19.41765
-160.8587,36.71672,-16.80858
-161.8677,36.688,-17.10319
-165.1977,36.688,-18.75644
-169.0605,36.688,-22.20263
-169.0545,36.688,-22.20772
-170.0567,36.688,-21.72833
-169.7987,36.688,-21.02726
-168.9901,36.688,-21.14457
-168.8558,36.688,-21.87138
-166.8284,36.688,-21.48958
-165.2194,36.688,-22.52413
-163.0878,36.688,-22.14581
-161.7138,36.688,-22.95572
-161.6048,36.688,-22.95286
-161.8116,36.688,-23.63183
-162.6015,36.688,-23.05895
-162.254,36.688,-22.29226
-161.5415,36.688,-22.26393
-160.3468,36.688,-22.00587
-160.3836,36.688,-22.0481
-158.8357,36.688,-22.59931
-156.3524,36.688,-22.33966
-156.4144,36.688,-23.22519
-153.0111,36.688,-23.79822
-153.7655,36.688,-24.63635
-151.1182,36.688,-25.42814
-153.5044,36.688,-24.89455
-152.9862,36.688,-24.36541
-152.4472,36.688,-24.30932
-153.1766,36.688,-21.89801
-155.0012,36.688,-19.897
-155.9071,36.688,-20.50436
-159.4868,36.688,-21.6403
-162.0669,36.688,-21.02082
-162.3369,36.688,-21.08105
-165.6714,36.688,-22.23127
-166.5943,36.688,-20.53418
-168.6293,36.688,-21.77111
-168.0672,36.688,-20.50681
-170.9063,36.80636,-18.72484
-171.0801,36.688,-20.16221
-171.3527,36.718,-20.32181
32.31,21.48,26.21
31.63246,21.328,26.88837
29.60892,21.328,26.49217
29.18455,21.328,27.0949
29.82522,21.328,27.42884
30.4758,21.328,29.43922
31.56532,21.328,30.66308
30.7027,21.328,32.50637
30.96642,21.328,32.72871
30.09537,22.36193,32.93031
29.20264,21.328,35.11118
27.27728,21.328,35.45435
25.25647,21.328,34.16022
21.59945,21.328,34.03638
21.67094,21.328,32.14298
17.05046,21.328,31.48793
18.23887,21.91284,32.07005
14.5832,21.328,29.19305
14.30743,21.328,29.82201
11.81565,21.328,28.04823
10.81905,21.328,29.40779
7.471458,21.328,28.46265
7.082359,21.328,29.88103
2.800102,21.328,29.48196
1.183201,21.328,30.46537
0.8531952,21.328,30.38711
-1.62516,21.328,29.24978
-2.452858,21.328,27.46349
-1.374146,21.328,25.43408
-0.007774353,21.328,24.07688
2.361748,21.328,23.23045
5.047878,21.328,23.5353
8.718159,21.328,25.24804
10.77808,21.328,27.48727
11.04397,21.328,29.2317
10.43248,22.97472,26.19452
8.817402,21.328,30.74923
10.28733,21.328,28.6857
10.18262,21.328,29.29221
10.22572,21.328,29.05605
11.2172,21.328,27.72868
11.76899,21.328,25.79382
11.0614,21.328,25.46618
10.4027,21.328,25.63579
10.42653,21.328,24.47359
11.28619,21.328,23.86081
12.73096,21.328,23.76197
16.16151,21.328,24.11672
20.69753,21.328,25.91602
21.86977,21.328,24.60641
24.54886,21.328,23.39925
26.87067,21.328,24.66369
28.00055,21.328,23.8118
28.24157,21.328,23.83069
33.32869,21.328,24.8943
34.59569,21.328,24.24168
35.79834,21.328,26.19169
36.03134,21.328,26.14476
35.84694,21.328,27.47432
36.8075,21.328,30.40302
35.16385,21.328,29.86843
35.34942,21.38467,29.74759
-52.14,12.146,56.47
-51.43824,12.008,56.28754
-51.53178,12.008,55.74371
-50.0465,12.05133,56.24603
32.31,21.48,26.21
32.23431,21.328,26.9133
32.25063,21.38467,26.76167
-168.56,36.727,-20.66
-168.4534,36.688,-21.42089
-164.6968,36.688,-21.67664
-162.6281,36.688,-21.44315
-163.0284,36.688,-22.41492
-162.1342,36.688,-21.44039
-163.8156,36.718,-22.07981
-163.816,36.688,-22.19686
-163.604,36.718,-22.02159
-171.82,37.02,-22.24
-171.82,36.718,-22.24
-91.79,4.11,0.62
-91.69209,4.078,5.386859
-90.86067,4.078,4.919237
-89.57811,4.078,5.948801
-89.54333,4.078,5.909193
-88.29752,4.078,5.922747
-88.29076,4.078,5.877119
-84.31737,4.078,7.455811
-88.29076,4.134667,5.877119
-87.97562,4.078,5.332356
-80.84115,4.372803,2.666629
-80.8125,4.372158,2.730467
-80.72276,4.833691,2.801248
-80.01418,4.324378,3.431406
-80.14583,4.078,4.294375
-81.09977,4.078,4.771362
-81.31669,4.148901,4.863153
-81.60958,4.148392,5.057291
-84.58803,4.078,5.714798
-84.6714,4.078,5.575038
-89.21313,4.078,5.663772
-89.44493,4.078,5.513981
-89.97256,4.078,6.336835
-89.94991,4.078,6.354362
-89.58057,4.078,7.180501
-89.49545,4.078,7.186587
-88.28435,4.078,8.364267
-86.84446,4.078,7.767199
-86.36159,4.078,8.785597
-86.39187,4.078,8.810097
-86.55087,4.078,10.43851
-86.59877,4.078,10.43666
-87.37018,4.078,10.70143
-87.58086,4.078,11.06284
-89.76151,4.078,13.62168
-89.73593,4.078,13.66207
-89.6032,4.078,15.0939
-90.00214,4.078,15.70909
-89.28371,4.078,15.98628
-89.32457,4.134667,15.99617
-171.82,37.02,-22.24
-168.56,36.727,-20.66
-167.864,36.688,-19.4288
-166.8046,36.688,-19.30093
-166.7434,36.688,-19.50731
-166.1443,36.688,-20.27027
-162.5491,36.688,-21.81665
-154.8188,36.688,-23.72437
-154.3244,36.688,-23.60283
-155.7528,36.688,-21.59877
-154.0813,36.688,-22.45916
-153.4864,36.688,-23.59793
-152.0237,36.688,-25.59315
-152.0515,36.688,-25.69968
-152.0957,36.688,-27.10714
-152.7417,36.688,-28.44843
-152.7933,36.688,-28.42996
-153.2957,36.688,-34.42365
-152.0454,36.688,-32.75173
-151.871,36.688,-33.15696
-149.7329,36.688,-34.88707
-150.3327,37.47445,-35.86407
-150.2554,37.47525,-35.86407
-150.4729,37.84619,-35.86407
-150.4729,37.84619,-35.86407
-150.554,37.47608,-35.86407
-150.554,37.47608,-35.86407
-150.455,37.01034,-35.86407
-150.455,37.01034,-35.86407
-150.6646,36.688,-35.54705
-150.3185,36.88432,-35.86407
-150.7176,36.688,-34.76833
-151.8516,36.688,-34.61777
-153.6364,36.688,-33.48632
-153.6075,36.688,-33.4295
-157.5713,36.688,-29.29734
-160.8275,37.82957,-26.01284
-160.7906,37.82466,-26.61647
-168.7439,36.69019,-18.72484
-167.4408,37.43223,-25.30829
-168.2021,36.688,-19.94497
-169.4249,36.688,-20.59833
-173.7709,36.688,-14.13107
-178.7671,36.688,-18.22445
-179.191,36.688,-18.26482
-184.4505,37.22273,-18.30639
-184.4505,37.22958,-18.38811
-184.5908,37.80489,-19.36393
-184.5449,37.80489,-19.41074
-183.0874,36.688,-21.55697
-182.5174,36.688,-21.50697
-182.472,36.688,-21.52552
-180.8246,36.688,-21.48566
-180.8208,36.688,-21.31041
-178.9833,36.688,-20.16341
-179.0552,36.688,-20.03958
-177.218,36.688,-19.7575
-177.2004,36.688,-19.84814
-176.4428,36.718,-20.27632
-36,22.19,-89.66
-34.16725,22.088,-89.36598
-34.16209,22.088,-89.29039
-33.99139,22.088,-88.28911
-33.92178,22.088,-88.24655
-34.21931,22.088,-87.45792
-34.45572,22.088,-87.25153
-34.93871,22.088,-87.20023
-35.42478,22.088,-87.06096
-35.81453,22.088,-86.98584
-36.23939,22.088,-87.10226
-36.33139,22.088,-88.15538
-36.17635,22.088,-88.27286
-37.24315,22.13467,-89.35113
-168.56,36.727,-20.66
-171.2531,36.688,-22.43461
-171.2838,36.688,-22.38882
-170.7511,36.688,-22.96428
-169.9246,36.688,-22.7333
-169.9135,36.688,-22.61834
-165.0334,36.688,-21.35089
-157.268,36.688,-20.61969
-158.1039,36.688,-22.63398
-157.6528,36.688,-23.02733
-158.1433,36.688,-24.57162
-156.5648,36.688,-23.50126
-150.1497,36.7098,-24.90196
-151.2938,36.688,-26.23157
-151.6633,36.688,-26.9766
-151.3568,36.688,-27.30437
-151.664,36.688,-28.28682
-152.6857,36.688,-29.58439
-152.7268,36.688,-29.55622
-153.271,36.688,-29.19703
-153.2687,36.688,-29.1834
-154.6444,36.688,-28.13116
-154.568,36.688,-27.92535
-155.682,36.688,-24.45938
-155.5923,36.688,-24.42973
-155.5923,36.718,-24.42973
-155.5923,36.718,-24.42973
-157.6774,36.688,-21.68764
-160.4338,36.688,-20.51747
-160.7547,36.688,-20.36536
-161.9213,36.688,-21.16008
-162.6578,36.688,-20.94557
-166.2057,36.688,-20.30073
-166.1938,36.688,-20.21822
-167.6438,36.688,-21.14837
-167.6107,36.688,-21.20584
-167.6107,36.718,-21.20584
-168.0359,36.688,-20.68883
-168.0225,36.688,-20.60866
-171.82,37.02,-22.24
-168.56,36.727,-20.66
-164.6364,36.688,-21.01757
-165.1915,37.43223,-25.43475
-167.8116,37.43223,-24.84768
-166.9028,36.688,-19.56865
-161.905,36.688,-19.5167
-161.9597,36.688,-23.82294
-158.0826,37.1347,-24.74978
-160.3088,36.688,-24.17671
-163.8426,36.688,-19.93953
-174.0649,37.09028,-18.72484
-171.1448,37.31805,-17.12596
-152.4529,36.688,-21.32228
-163.4435,36.688,-21.09097
-162.6145,36.688,-20.42841
-165.1115,36.688,-21.65411
-171.0659,36.718,-21.61501
-52.14,12.146,56.47
-55.61531,12.008,61.67793
-50.47054,12.008,61.63111
-51.26111,12.008,57.45421
-50.07712,12.05133,57.48476
32.31,21.48,26.21
31.0858,21.328,26.9189
31.36522,21.328,25.70381
30.71027,21.328,26.37237
31.26228,21.38467,26.81837
-91.79,4.11,0.62
-91.28051,4.078,0.9586036
-90.88382,4.078,0.7947705
-90.54675,4.078,0.3389344
-90.6299,4.078,-0.1356859
-90.1427,4.078,-0.9513807
-89.83777,4.078,-0.4394755
-90.10778,4.078,0.05283284
-90.80898,4.078,0.113883
-90.54213,4.078,-0.5802937
-89.81316,4.078,0.1067281
-89.39442,4.078,-0.621079
-89.88165,4.078,-0.3138108
-89.62328,4.078,-0.08454943
-89.37221,4.078,-0.009525537
-89.56887,4.078,0.07545424
-92.5118,4.078,1.144402
-92.32076,4.134667,1.050303
-116.62,-3.715,-46.02
-116.1055,-3.902,-45.84164
-115.7732,-3.902,-46.01465
-115.5046,-3.902,-46.66673
-116.046,-3.902,-47.28981
-116.936,-3.902,-46.97909
-116.693,-3.902,-45.89832
-116.4388,-3.902,-45.72514
-116.3896,-3.902,-45.61132
-115.9859,-3.902,-45.5104
-116.9975,-3.902,-46.7017
-115.0468,-3.902,-47.36712
-111.0891,-3.213945,-50.01739
-36,22.19,-89.66
-36.07639,22.088,-88.96432
-36.76199,22.088,-88.88184
-171.82,37.02,-22.24
-168.56,36.727,-20.66
-168.0728,36.688,-21.16569
-168.0988,36.688,-21.17726
-167.8567,36.688,-21.86554
-168.5172,36.688,-22.15353
-168.2765,36.85909,-24.74978
-168.9099,36.688,-23.55153
-168.9049,36.688,-23.56349
-171.2435,36.688,-23.56044
-170.8822,36.688,-22.90233
-171.705,37.01246,-20.38797
-171.66,37.03424,-20.44846
-171.3797,37.54034,-20.47108
-171.8439,37.16275,-20.49861
-174.1617,37.0731,-18.72484
-178.7396,36.688,-14.59805
-179.4642,36.688,-15.0479
-178.5555,36.718,-15.70768
-178.5555,36.718,-15.70768
-177.9855,36.688,-16.31683
-177.5354,36.688,-17.80264
-176.3043,36.688,-18.03429
-175.7602,36.688,-19.28671
-175.7688,36.718,-19.23078
-52.14,12.146,56.47
-52.44815,12.008,57.08134
-52.46404,12.008,57.0597
-52.47152,12.008,58.30605
-52.22393,12.008,57.42091
-52.48111,12.008,57.11229
-50.46762,12.008,57.5334
